transcript	gene	length	cds_start	cds_stop	orf_start	orf_stop	tx_count_for_gene
ENST00000398341	SLC37A1	3094	413	2014	148	367	9
ENST00000330205	SPATC1L	1182	391	951	206	341	2
ENST00000457828	LSS	4390	452	2410	208	406	11
ENST00000397682	C21ORF58	2941	1705	2355	557	893	10
ENST00000445935	C21ORF58	1931	1796	1931	551	887	10
ENST00000291691	C21ORF58	2975	1138	2106	557	893	10
ENST00000546469	BACH1	485	411	485	10	163	13
ENST00000433039	RIMBP3C	5784	486	5405	58	442	2
ENST00000619918	RIMBP3	6105	486	5405	58	442	1
ENST00000451283	SLC25A1	1514	351	977	274	487	5
ENST00000432198	TANGO2	585	321	585	167	341	26
ENST00000398793	TOP3B	3107	436	3024	242	422	17
ENST00000543184	PRAME	2758	864	2393	577	811	14
ENST00000543184	PRAME	2758	864	2393	413	569	14
ENST00000305877	BCR	7082	752	4567	176	704	16
ENST00000359540	BCR	4708	597	4280	21	549	16
ENST00000615003	RGL4	3014	1579	2811	436	703	10
ENST00000290691	RGL4	2885	1171	2592	436	703	10
ENST00000612432	RGL4	2649	1579	2649	436	703	10
ENST00000441897	RGL4	3779	1609	2916	874	1141	10
ENST00000412658	GGT1	2091	702	2091	296	464	27
ENST00000430289	GGT1	929	604	929	208	376	27
ENST00000400382	GGT1	2628	756	2465	242	410	27
ENST00000610821	LRP5L	3602	2466	3224	237	405	8
ENST00000335473	MYO18B	8565	251	7954	9	102	10
ENST00000536101	MYO18B	8051	260	7963	18	111	10
ENST00000402979	SEZ6L	3306	743	3133	318	438	10
ENST00000403121	SEZ6L	3078	743	2905	318	438	10
ENST00000418021	THOC5	738	459	738	358	499	17
ENST00000440771	THOC5	1006	336	1006	235	376	17
ENST00000397873	THOC5	2374	224	2275	123	264	17
ENST00000414902	THOC5	484	199	330	98	239	17
ENST00000442555	THOC5	3012	712	1743	611	752	17
ENST00000397872	THOC5	2676	336	2387	235	376	17
ENST00000437094	NIPSNAP1	674	448	674	357	480	6
ENST00000402281	PES1	2760	993	2342	347	605	13
ENST00000405677	PES1	2708	945	2294	299	557	13
ENST00000405677	PES1	2708	945	2294	664	841	13
ENST00000402281	PES1	2760	993	2342	712	889	13
ENST00000406208	PES1	871	467	871	186	363	13
ENST00000402281	PES1	2760	993	2342	961	1567	13
ENST00000405677	PES1	2708	945	2294	913	1519	13
ENST00000438716	OSBP2	2747	280	2532	47	173	19
ENST00000535268	OSBP2	3248	381	1763	187	328	19
ENST00000215862	MORC2	4469	1365	4277	1330	1423	6
ENST00000404453	INPP5J	1613	281	1396	207	309	13
ENST00000402238	INPP5J	1564	310	1347	236	338	13
ENST00000249007	RFPL3	1488	206	1159	136	235	2
ENST00000420166	HMGXB4	1257	403	1257	317	416	8
ENST00000216122	MCM5	3534	155	2359	31	130	10
ENST00000361710	APOL3	3563	2085	2693	100	193	21
ENST00000397287	APOL3	3626	2148	2756	100	193	21
ENST00000397287	APOL3	3626	2148	2756	80	221	21
ENST00000361710	APOL3	3563	2085	2693	80	221	21
ENST00000361710	APOL3	3563	2085	2693	1236	1386	21
ENST00000397287	APOL3	3626	2148	2756	1236	1386	21
ENST00000430687	CDC42EP1	720	511	720	115	313	4
ENST00000340857	H1F0	2344	453	1037	28	352	1
ENST00000535113	FAM227A	10322	605	2317	144	312	11
ENST00000540952	FAM227A	2492	None	None	144	312	11
ENST00000447870	SERHL2	563	265	563	206	338	10
ENST00000624862	PRR5	1900	585	1466	239	413	18
ENST00000403581	PRR5	2279	610	1845	251	398	18
ENST00000358295	FAM19A5	2638	176	553	115	292	5
ENST00000543927	SCO2	1051	208	1008	192	450	4
ENST00000455843	SEPT5	4113	1519	2655	526	853	16
ENST00000455843	SEPT5	4113	1519	2655	166	325	16
ENST00000424279	TBL1X	5451	377	1957	277	370	9
ENST00000380961	TBL1X	4674	478	2058	378	471	9
ENST00000415293	TBL1X	565	341	565	241	334	9
ENST00000647060	None	None	None	None	123	216	0
ENST00000422314	TBL1X	496	363	496	263	356	9
ENST00000647172	None	None	None	None	89	182	0
ENST00000649685	None	None	None	None	12	138	0
ENST00000398361	GPM6B	1033	287	826	100	229	11
ENST00000493085	GPM6B	558	275	558	88	217	11
ENST00000468080	GPM6B	587	359	587	172	301	11
ENST00000355020	GLRA2	1730	287	1645	102	216	4
ENST00000218075	GLRA2	3216	531	1889	346	460	4
ENST00000443437	GLRA2	3182	767	1858	712	811	4
ENST00000398334	FANCB	3008	269	2848	28	181	4
ENST00000452869	FANCB	2712	259	2712	18	171	4
ENST00000400004	MAGEB17	1434	353	1363	121	241	2
ENST00000379499	KLHL34	3641	543	2477	157	547	1
ENST00000379295	ACOT9	2768	1419	2558	1199	1355	8
ENST00000614558	MID1IP1	3781	2200	2751	109	202	4
ENST00000542639	MAOA	5438	1943	3127	1528	1645	4
ENST00000397180	RGN	2257	991	1890	570	666	6
ENST00000457380	RGN	2041	991	1674	570	666	6
ENST00000276062	NDUFB11	948	360	851	162	339	2
ENST00000377811	NDUFB11	1388	826	1287	628	805	2
ENST00000469388	CFP	928	428	928	345	747	7
ENST00000627643	ZNF630	946	345	946	125	227	8
ENST00000428686	ZNF630	988	345	988	125	227	8
ENST00000452555	SLC35A2	1563	11	1276	3	177	18
ENST00000218176	KCND1	4437	1299	3242	1052	1145	3
ENST00000218176	KCND1	4437	1299	3242	700	886	3
ENST00000619518	FAM156A	644	399	644	2	119	23
ENST00000420798	TRO	3613	488	3376	330	438	25
ENST00000358460	FAM104B	1179	155	502	135	354	7
ENST00000332132	FAM104B	1067	40	390	20	242	7
ENST00000425133	FAM104B	1229	40	390	20	242	7
ENST00000639007	None	None	None	None	48	168	0
ENST00000640728	None	None	None	None	34	154	0
ENST00000639000	None	None	None	None	50	170	0
ENST00000639482	None	None	None	None	25	145	0
ENST00000639583	None	None	None	None	50	170	0
ENST00000639418	None	None	None	None	50	170	0
ENST00000639607	None	None	None	None	11	131	0
ENST00000640104	None	None	None	None	30	150	0
ENST00000638873	None	None	None	None	225	345	0
ENST00000640463	None	None	None	None	50	170	0
ENST00000638289	None	None	None	None	50	170	0
ENST00000640421	None	None	None	None	40	160	0
ENST00000478405	SPIN3	1620	287	520	20	140	3
ENST00000640101	None	None	None	None	46	166	0
ENST00000639956	None	None	None	None	28	148	0
ENST00000638664	None	None	None	None	25	145	0
ENST00000638257	None	None	None	None	301	421	0
ENST00000475785	SPIN3	1670	325	558	22	142	3
ENST00000638386	None	None	None	None	142	262	0
ENST00000640717	None	None	None	None	10	130	0
ENST00000639525	None	None	None	None	50	170	0
ENST00000639895	None	None	None	None	50	170	0
ENST00000639888	None	None	None	None	50	170	0
ENST00000374919	SPIN3	4438	324	1100	233	353	3
ENST00000640507	None	None	None	None	12	132	0
ENST00000640577	None	None	None	None	37	157	0
ENST00000640511	None	None	None	None	50	170	0
ENST00000638819	None	None	None	None	48	168	0
ENST00000639794	None	None	None	None	28	148	0
ENST00000640187	None	None	None	None	2	122	0
ENST00000639053	None	None	None	None	50	170	0
ENST00000640131	None	None	None	None	50	170	0
ENST00000640039	None	None	None	None	36	156	0
ENST00000204961	EFNB1	3314	781	1821	25	202	1
ENST00000373519	PABPC1L2A	2237	127	729	5	167	1
ENST00000373521	PABPC1L2B	2197	127	729	5	167	1
ENST00000435339	LPAR4	2611	387	1499	199	292	5
ENST00000514744	LPAR4	672	536	672	196	289	5
ENST00000614823	LPAR4	2155	621	1733	218	311	5
ENST00000332647	FAM133A	3159	314	1060	15	210	2
ENST00000373031	TNMD	1339	218	1171	87	264	2
ENST00000545398	TRMT2B	3106	357	1871	50	218	6
ENST00000372936	TRMT2B	3327	774	2288	17	185	6
ENST00000372935	TRMT2B	2921	368	1882	4	172	6
ENST00000543160	BEX5	860	303	638	125	257	3
ENST00000612423	PLP1	3132	281	1114	110	245	23
ENST00000433491	PLP1	587	286	587	115	250	23
ENST00000415430	VSIG1	3236	162	1433	35	152	5
ENST00000262839	TRPC5	5839	920	3841	352	502	1
ENST00000422289	LONRF3	2898	722	2233	478	625	6
ENST00000371313	C1GALT1C1	1492	257	1213	80	203	2
ENST00000543669	FHL1	2878	712	1554	379	532	33
ENST00000370663	MAP7D3	4446	164	2740	9	138	8
ENST00000394143	ADGRG4	9931	292	9534	27	123	3
ENST00000441825	Z83313.1	681	1	681	295	403	1
ENST00000414978	MCF2	3813	156	3113	2	113	10
ENST00000519895	MCF2	3346	167	3172	13	124	10
ENST00000422892	CXORF40A	1536	528	968	89	266	12
ENST00000370416	HSFX1	1963	615	1886	451	547	1
ENST00000611119	TMEM185A	2662	333	1208	69	267	11
ENST00000600449	TMEM185A	2840	333	1385	69	267	11
ENST00000542674	MAGEA8	2084	522	1478	373	511	5
ENST00000430077	SLC6A8	1892	217	1779	114	435	10
ENST00000489426	SRPK3	4479	2367	4271	1231	1390	8
ENST00000594239	IKBKG	2299	455	1714	306	459	15
ENST00000602732	BPY2	559	527	559	62	179	4
ENST00000643089	None	None	None	None	209	380	0
ENST00000382872	NLGN4Y	6617	283	2229	30	228	9
ENST00000338981	USP9Y	10036	946	8613	598	724	5
ENST00000362018	MTCP1	570	164	487	24	123	5
ENST00000619046	ATP6AP1	2823	1354	2199	377	509	10
ENST00000369817	RPL10	1284	577	1221	281	446	18
ENST00000442262	ARHGAP4	625	96	625	20	200	24
ENST00000393842	ATP2B3	4064	405	3869	125	221	7
ENST00000370490	SLITRK2	7672	4256	6793	893	1073	2
ENST00000371315	MCTS1	1130	534	1082	291	399	7
ENST00000372382	TSC22D3	1216	365	697	152	272	17
ENST00000604957	ARMCX5	4640	2623	4299	1086	1176	6
ENST00000341189	ARMCX3	3730	867	2006	27	117	7
ENST00000445416	ARMCX4	2872	438	593	40	145	10
ENST00000433011	ARMCX4	5399	487	1569	9	330	10
ENST00000436386	HMGN5	859	554	859	179	407	7
ENST00000375511	SPANXN5	1316	754	972	300	399	1
ENST00000376477	KCND1	3306	1291	2103	668	884	3
ENST00000442430	PIM2	892	458	892	63	177	3
ENST00000490755	TIMM17B	666	190	666	33	234	8
ENST00000338270	ERAS	1266	252	953	154	424	2
ENST00000376771	TBC1D25	4042	342	2408	115	217	5
ENST00000495186	EBP	1775	824	1516	534	663	6
ENST00000344302	KRBOX4	2774	632	1147	91	199	7
ENST00000344302	KRBOX4	2774	632	1147	32	158	7
ENST00000370766	ZNF75D	5592	2711	4243	1506	1689	4
ENST00000615339	BCOR	2618	996	2231	478	649	12
ENST00000615339	BCOR	2618	996	2231	752	845	12
ENST00000615339	BCOR	2618	996	2231	119	308	12
ENST00000378463	BCOR	2230	261	2129	91	229	12
ENST00000336949	MID1IP1	2536	946	1497	166	397	4
ENST00000633372	APOO	1159	917	1159	262	562	9
ENST00000633372	APOO	1159	917	1159	473	581	9
ENST00000633372	APOO	1159	917	1159	519	666	9
ENST00000472522	FAM9B	1533	493	765	243	444	6
ENST00000448477	PLCXD1	828	455	828	109	280	11
ENST00000380636	TMSB4X	1702	1153	1287	527	722	4
ENST00000371561	GRIN1	5149	1098	3914	198	537	13
ENST00000298532	SNAPC4	5010	370	4779	30	144	2
ENST00000447934	C9ORF69	648	534	648	97	295	5
ENST00000608937	WDR5	705	537	705	244	631	3
ENST00000608937	WDR5	705	537	705	102	321	3
ENST00000426651	RPL7A	1057	483	1057	211	499	9
ENST00000375242	CDC14B	2965	439	1824	78	561	13
ENST00000331920	PTCH1	8057	301	4644	8	128	27
ENST00000375576	CENPP	3088	765	1073	538	862	4
ENST00000486130	GOLM1	869	506	869	30	183	8
ENST00000376911	ANXA1	2209	883	1923	329	473	8
ENST00000377716	SLC25A51	1691	745	1638	421	520	3
ENST00000397747	PDCD1LG2	2365	249	1070	64	166	1
ENST00000372642	ENDOG	1172	212	1105	3	93	1
ENST00000419060	PTRH1	2692	1458	2102	138	258	8
ENST00000373457	ZBTB43	5695	1102	2505	745	898	5
ENST00000373670	RC3H2	9248	602	4177	251	377	10
ENST00000374044	TNFSF15	2789	1133	1657	31	265	2
ENST00000374667	ACTL7B	2379	1038	2285	223	487	1
ENST00000374667	ACTL7B	2379	1038	2285	476	608	1
ENST00000456287	PLPPR1	472	164	472	112	226	5
ENST00000432065	ODF2	934	320	934	310	532	20
ENST00000420034	CERCAM	551	360	551	14	311	14
ENST00000372890	TRUB2	5719	335	1330	247	385	3
ENST00000555003	IL11RA	3008	1357	2625	1082	1361	15
ENST00000555003	IL11RA	3008	1357	2625	662	758	15
ENST00000308675	LINGO2	3031	446	2266	270	372	4
ENST00000315377	RPS6	863	199	855	17	116	5
ENST00000380821	SNAPC3	5680	177	1412	58	289	7
ENST00000467062	SNAPC3	2574	147	1382	28	259	7
ENST00000610884	SNAPC3	2453	147	1382	28	259	7
ENST00000428870	KDM4C	3039	190	2421	5	197	14
ENST00000526340	EEF1D	770	582	770	47	164	56
ENST00000534018	GSDMD	1101	271	1101	228	336	16
ENST00000614268	LYNX1	563	318	563	67	322	10
ENST00000523388	PTK2	581	380	581	43	133	57
ENST00000517712	PTK2	3351	1943	2290	892	1006	57
ENST00000517712	PTK2	3351	1943	2290	48	171	57
ENST00000482951	FAM135B	4734	125	256	25	133	11
ENST00000519543	TG	3132	318	3023	176	566	20
ENST00000519187	TMEM71	556	260	556	76	187	11
ENST00000520362	EFR3A	477	438	477	184	277	8
ENST00000521426	ASAP1	566	272	566	55	181	16
ENST00000523645	NCALD	543	535	543	387	510	30
ENST00000519516	PLEKHF2	1144	271	1020	101	317	2
ENST00000396113	NDUFAF6	2549	1051	1776	276	387	18
ENST00000519136	NDUFAF6	816	532	816	115	226	18
ENST00000523378	NDUFAF6	949	549	949	185	296	18
ENST00000396111	NDUFAF6	1869	371	1096	11	122	18
ENST00000396113	NDUFAF6	2549	1051	1776	247	337	18
ENST00000519519	TMEM64	873	514	873	281	383	7
ENST00000521852	TMEM64	587	434	587	201	303	7
ENST00000520613	CALB1	548	243	548	77	242	11
ENST00000514406	CALB1	561	553	561	387	552	11
ENST00000626824	CA1	2405	1070	1453	340	451	25
ENST00000523953	CA1	2785	1048	1833	340	451	25
ENST00000626824	CA1	2405	1070	1453	347	485	25
ENST00000523953	CA1	2785	1048	1833	347	485	25
ENST00000523953	CA1	2785	1048	1833	375	570	25
ENST00000626824	CA1	2405	1070	1453	375	570	25
ENST00000522647	RALYL	459	317	459	244	355	11
ENST00000520076	ZFAND1	570	445	570	125	266	25
ENST00000430430	ZBTB10	10132	780	3395	195	399	5
ENST00000523885	ZFHX4	524	222	524	27	201	12
ENST00000518287	NCOA2	6087	343	3183	6	150	8
ENST00000337103	C8ORF34	3652	1593	2876	511	655	8
ENST00000337103	C8ORF34	3652	1593	2876	1514	1613	8
ENST00000523868	CLVS1	582	552	582	239	404	11
ENST00000331251	NPBWR1	2687	1478	2464	1117	1234	1
ENST00000518672	FUT10	3115	244	1599	86	365	11
ENST00000519637	ESCO2	574	176	574	18	159	8
ENST00000520933	CHRNA2	2497	443	1966	311	404	13
ENST00000519973	SLC25A37	4823	199	1215	7	127	12
ENST00000518718	ENTPD4	566	186	566	40	148	11
ENST00000520871	LOXL2	892	239	892	30	135	15
ENST00000520871	LOXL2	892	239	892	190	445	15
ENST00000426493	PDLIM2	578	58	578	30	150	21
ENST00000517552	SLC39A14	576	195	576	95	275	12
ENST00000333796	USP17L2	1910	318	1910	212	350	1
ENST00000534382	CTSB	764	553	764	513	639	33
ENST00000521209	MSRA	814	187	366	113	245	10
ENST00000531508	MAL2	892	406	732	66	246	4
ENST00000437196	EXT1	1446	297	422	128	389	3
ENST00000517485	RAD21	874	199	874	135	228	11
ENST00000520026	RSPO2	602	334	602	189	312	8
ENST00000521270	ZNF596	581	451	581	221	350	12
ENST00000525699	FNTA	516	337	516	84	174	14
ENST00000519154	IDO1	1138	599	1138	339	750	9
ENST00000518237	IDO1	2097	640	1851	380	791	9
ENST00000616834	PLEKHA2	3594	291	1421	157	475	9
ENST00000438028	PILRB	1822	1683	1822	312	438	14
ENST00000443526	PILRB	1364	982	1364	312	438	14
ENST00000422808	PILRB	1599	1217	1599	312	438	14
ENST00000434507	GALNT11	2747	438	2264	54	408	13
ENST00000431418	GALNTL5	1678	222	1553	2	101	11
ENST00000467513	MKRN1	1133	639	1133	340	439	16
ENST00000494939	MKRN1	784	377	784	187	286	16
ENST00000467513	MKRN1	1133	639	1133	329	425	16
ENST00000494939	MKRN1	784	377	784	176	272	16
ENST00000467513	MKRN1	1133	639	1133	517	712	16
ENST00000491505	SLC37A3	544	501	544	35	341	28
ENST00000491505	SLC37A3	544	501	544	241	352	28
ENST00000441685	SVOPL	5761	3980	4681	1454	1625	7
ENST00000441685	SVOPL	5761	3980	4681	1788	1899	7
ENST00000441685	SVOPL	5761	3980	4681	2418	2589	7
ENST00000441685	SVOPL	5761	3980	4681	2052	2187	7
ENST00000427521	MEST	882	186	882	3	132	18
ENST00000469826	CEP41	516	322	516	194	323	19
ENST00000435050	CLDN4	4163	2681	3310	2023	2236	5
ENST00000431918	CLDN4	4108	2627	3256	1969	2182	5
ENST00000421312	PSPH	633	494	633	137	455	12
ENST00000415949	SEC61G	732	368	574	171	381	7
ENST00000402578	GRB10	4760	266	1876	45	162	23
ENST00000434451	TNS3	560	219	560	152	281	12
ENST00000413551	TNS3	698	375	698	163	367	12
ENST00000336086	URGCP	5658	2238	4904	35	146	13
ENST00000453225	STARD3NL	859	343	859	207	300	7
ENST00000497895	KRBA1	527	218	527	88	262	9
ENST00000486744	KRBA1	596	491	596	78	267	9
ENST00000408979	OR2A2	1051	70	1026	39	228	1
ENST00000412711	CHN2	2991	400	1398	53	320	33
ENST00000417165	DOCK4	662	269	662	158	260	17
ENST00000453332	SLC26A3	552	193	552	74	197	5
ENST00000457480	POP7	483	72	483	22	196	2
ENST00000461079	FBXO24	598	208	598	176	320	9
ENST00000448382	PILRB	2314	1118	1933	221	710	14
ENST00000408938	FAM200A	1943	337	1943	5	188	2
ENST00000555308	DLX6	666	162	659	140	239	3
ENST00000524053	DYNC1I1	575	320	575	229	328	12
ENST00000455502	GNGT1	1943	255	395	11	206	5
ENST00000446790	CDK14	563	288	563	123	243	15
ENST00000417608	ABCB4	2007	1825	2007	125	260	10
ENST00000582925	DMTF1	770	667	770	62	227	38
ENST00000648953	None	None	None	None	180	339	0
ENST00000648476	None	None	None	None	196	355	0
ENST00000442586	GNAI1	539	472	539	117	276	6
ENST00000629359	MAGI2	6704	545	3865	56	287	43
ENST00000630991	MAGI2	2349	798	2285	55	286	43
ENST00000630991	MAGI2	2349	798	2285	587	764	43
ENST00000416283	PHTF2	5198	216	2573	194	377	12
ENST00000248550	PHTF2	4778	77	2434	55	238	12
ENST00000412521	POR	586	148	586	56	152	25
ENST00000421059	POR	631	515	631	187	307	25
ENST00000496391	PRKRIP1	3430	1311	1865	1118	1319	8
ENST00000414620	ACTB	561	320	561	223	328	13
ENST00000331789	ACTB	1917	193	1320	53	323	13
ENST00000438959	MAD1L1	839	243	839	11	239	23
ENST00000265854	MAD1L1	2718	286	2442	73	184	23
ENST00000403150	MAFK	2773	1016	1486	358	586	3
ENST00000452647	TSTD3	962	471	764	216	345	2
ENST00000466681	MALSU1	3044	154	858	111	432	5
ENST00000616273	PDE10A	2118	1217	1768	649	922	5
ENST00000505762	MLIP	571	240	571	57	156	13
ENST00000366952	SLC22A2	3737	1483	2487	1033	1264	6
ENST00000358372	WTAP	3656	1758	2948	1163	1253	7
ENST00000461783	TIAM2	6981	1274	6379	718	886	21
ENST00000461783	TIAM2	6981	1274	6379	836	1121	21
ENST00000519190	IPCEF1	568	244	568	138	270	13
ENST00000206249	ESR1	6458	363	2150	18	312	13
ENST00000608326	C6ORF163	2110	1445	2044	169	331	4
ENST00000515216	SNX14	3288	790	3288	115	205	19
ENST00000515216	SNX14	3288	790	3288	183	378	19
ENST00000606621	TBX18	717	621	717	415	613	7
ENST00000507085	FAM135A	641	491	641	62	260	16
ENST00000487251	LRRC1	2527	642	1235	187	481	4
ENST00000507065	ADGRF2	3043	279	2201	182	338	4
ENST00000371458	SUPT3H	728	358	684	9	174	7
ENST00000288390	SPATS1	1354	348	1250	338	494	4
ENST00000288390	SPATS1	1354	348	1250	114	279	4
ENST00000612912	TJAP1	4312	1015	1146	445	565	15
ENST00000467906	KLC4	3604	1352	1747	332	710	19
ENST00000511642	CCND3	2394	753	1388	614	716	23
ENST00000442721	TNXB	372	350	372	96	354	9
ENST00000411571	C2	773	150	404	67	277	17
ENST00000497706	C2	1609	220	1609	26	347	17
ENST00000375792	DDAH2	1688	632	1489	66	315	10
ENST00000409525	LY6G5B	1505	885	1325	265	439	3
ENST00000375864	LY6G5B	2654	785	1390	477	651	3
ENST00000456662	DDX39B	932	238	932	80	593	21
ENST00000504651	DDR1	571	353	571	42	252	59
ENST00000376560	PRR3	2254	460	1026	87	210	6
ENST00000426756	ZSCAN31	575	256	575	2	161	19
ENST00000414429	ZSCAN31	3551	905	2125	537	750	19
ENST00000527578	HBS1L	2618	406	1968	175	334	16
ENST00000275191	TAAR2	1157	109	1029	56	167	2
ENST00000531410	EPB41L2	2926	1289	1669	806	896	32
ENST00000524581	EPB41L2	3090	1470	2621	987	1077	32
ENST00000530757	EPB41L2	4360	2501	3106	2018	2108	32
ENST00000428318	NCOA7	548	278	548	136	412	11
ENST00000368438	CLVS2	1359	108	653	10	103	2
ENST00000430252	DSE	1130	699	1130	122	692	7
ENST00000585611	RP11-506B6.7	1052	843	1052	320	566	4
ENST00000604763	WISP3	1250	120	1184	82	202	10
ENST00000340026	TRAF3IP2	2785	596	2320	265	526	12
ENST00000522608	CEP57L1	769	431	769	149	257	24
ENST00000437715	LACE1	742	263	742	49	295	7
ENST00000369215	PRDM13	2429	306	2429	21	153	2
ENST00000634910	HIST1H2BE	2585	1726	2106	1508	1784	2
ENST00000440139	CDYL	690	178	690	138	306	9
ENST00000380430	NQO2	1098	296	991	25	307	9
ENST00000604971	DUSP22	3824	1114	1422	378	1020	16
ENST00000326669	SUMO4	1066	166	453	35	227	1
ENST00000622663	SASH1	5075	1304	3277	463	685	11
ENST00000392307	PLAGL1	6296	4416	5174	847	958	22
ENST00000392307	PLAGL1	6296	4416	5174	2376	2595	22
ENST00000423567	USP49	752	708	752	25	139	5
ENST00000423567	USP49	752	708	752	272	491	5
ENST00000416140	TFEB	1022	289	1022	159	714	17
ENST00000373158	TSPO2	718	229	441	200	596	3
ENST00000486443	OARD1	764	285	626	59	275	16
ENST00000405961	DAAM2	829	428	826	15	123	11
ENST00000460983	KCTD20	597	337	597	174	279	10
ENST00000374017	SNRPC	1054	288	830	96	225	4
ENST00000496118	BRD2	735	82	570	30	129	19
ENST00000546309	KDM1B	496	104	445	1	154	3
ENST00000379597	GCNT2	4525	557	1765	174	276	17
ENST00000514455	RACK1	791	437	742	122	260	35
ENST00000512805	RACK1	1403	410	1363	234	414	35
ENST00000360718	SQSTM1	2253	521	1591	134	320	16
ENST00000502296	CANX	825	424	825	413	509	19
ENST00000521116	HNRNPH1	806	461	806	418	538	50
ENST00000522256	HNRNPH1	492	408	492	365	485	50
ENST00000398106	FAM153C	1510	454	798	2	146	13
ENST00000620373	FAM153C	1048	454	888	2	146	13
ENST00000393518	FAM153A	1138	454	798	2	146	23
ENST00000611539	FAM153B	1050	454	888	2	146	21
ENST00000505468	B4GALT7	544	437	544	52	340	8
ENST00000507955	DDX41	2607	525	2393	349	763	19
ENST00000514833	DBN1	456	85	456	75	189	11
ENST00000507881	PRR7	993	458	993	15	162	4
ENST00000618911	NOP16	1087	389	1087	47	164	11
ENST00000614830	NOP16	1258	437	973	95	212	11
ENST00000298569	KIAA1191	2991	535	1452	74	455	13
ENST00000261367	SNCAIP	4986	1429	4479	573	696	22
ENST00000505123	PRR16	1298	373	1077	4	169	5
ENST00000504771	TNFAIP8	8681	1778	2374	437	578	7
ENST00000513137	SEMA6A	3640	1788	3161	951	1047	15
ENST00000450761	NREP	636	200	406	67	190	23
ENST00000420978	TSLP	2621	1423	1902	439	550	3
ENST00000506006	PAM	616	532	616	2	170	27
ENST00000254037	ZCCHC9	4606	3156	3971	464	581	9
ENST00000254037	ZCCHC9	4606	3156	3971	2670	2772	9
ENST00000306422	OTP	3669	1140	2117	632	785	2
ENST00000511181	HEXB	2021	913	1908	384	579	13
ENST00000522084	PIK3R1	705	398	705	54	180	16
ENST00000231524	TRIM23	4186	373	2097	161	392	7
ENST00000513794	TRIM23	574	470	574	258	489	7
ENST00000314890	ANXA2R	2234	1421	2002	337	559	2
ENST00000506577	SEPP1	2204	470	1615	345	456	15
ENST00000514206	PRLR	588	228	588	66	159	20
ENST00000341754	RAD1	2341	900	1748	188	293	8
ENST00000513910	PDZD2	536	496	536	25	118	12
ENST00000344135	TRIO	4065	494	2284	336	615	24
ENST00000506600	CCT5	1939	365	1711	264	354	15
ENST00000515676	CCT5	1997	367	1878	266	356	15
ENST00000506456	AHRR	2350	401	2074	340	451	11
ENST00000518525	GABRP	3576	465	1787	223	322	10
ENST00000338333	FBLL1	1519	390	1394	177	363	1
ENST00000520345	HMMR	720	416	720	6	102	8
ENST00000510664	CCNG1	994	269	772	244	400	13
ENST00000522651	GABRA1	591	253	591	230	320	20
ENST00000642502	None	None	None	None	135	231	0
ENST00000611950	PCDHGC3	2849	171	2762	13	166	8
ENST00000610569	PCDHGA8	6480	2658	5120	151	244	2
