transcript	gene	length	cds_start	cds_stop	orf_start	orf_stop	tx_count_for_gene
ENST00000497976	MTF2	760	None	None	238	337	14
ENST00000370298	MTF2	4125	290	2071	726	825	14
ENST00000370303	MTF2	1951	217	1827	653	752	14
ENST00000494963	MTF2	885	None	None	588	687	14
ENST00000467953	MTF2	1870	None	None	420	519	14
ENST00000471953	MTF2	1937	None	None	654	753	14
ENST00000545708	MTF2	4046	519	1994	649	748	14
ENST00000540243	MTF2	3845	318	1793	3724	3823	14
ENST00000370298	MTF2	4125	290	2071	4002	4101	14
ENST00000545708	MTF2	4046	519	1994	3925	4024	14
ENST00000370282	TMED5	6104	487	1176	5569	5740	5
ENST00000483033	TMED5	3959	None	None	3789	3879	5
ENST00000479918	TMED5	1296	120	701	1162	1252	5
ENST00000370282	TMED5	6104	487	1176	1480	1570	5
ENST00000370290	TMED5	3847	275	637	1339	1429	5
ENST00000370282	TMED5	6104	487	1176	5114	5225	5
ENST00000370282	TMED5	6104	487	1176	197	650	5
ENST00000604705	FNBP1L	1830	1	1830	1523	1673	6
ENST00000370253	FNBP1L	3889	1	1644	1349	1499	6
ENST00000424449	FNBP1L	1518	1	1355	1060	1210	6
ENST00000271234	FNBP1L	4212	152	1969	1674	1824	6
ENST00000260506	FNBP1L	5341	152	1807	1500	1650	6
ENST00000370225	ABCA4	7309	88	6909	2249	2447	7
ENST00000649773	None	None	None	None	1099	1201	0
ENST00000370225	ABCA4	7309	88	6909	1106	1208	7
ENST00000649773	None	None	None	None	2395	2560	0
ENST00000370225	ABCA4	7309	88	6909	2624	2789	7
ENST00000260526	ARHGAP29	6087	184	3969	4680	4845	5
ENST00000260526	ARHGAP29	6087	184	3969	5928	6051	5
ENST00000370214	ABCD3	3538	25	2004	2618	2714	6
ENST00000464165	ABCD3	3174	None	None	2421	2517	6
ENST00000484213	ABCD3	4367	None	None	3444	3540	6
ENST00000370203	TMEM56	6822	292	1083	4423	4564	4
ENST00000370203	TMEM56	6822	292	1083	2341	2512	4
ENST00000370203	TMEM56	6822	292	1083	1865	1967	4
ENST00000604534	TMEM56-RWDD3	1491	181	786	794	1250	2
ENST00000495272	RWDD3	1294	None	None	142	370	7
ENST00000492639	RWDD3	549	None	None	262	490	7
ENST00000370192	DPYD	4412	102	3179	4006	4102	4
ENST00000370184	PLPPR4	4505	108	1925	289	448	3
ENST00000370185	PLPPR4	5369	498	2789	1153	1312	3
ENST00000370184	PLPPR4	4505	108	1925	2244	2385	3
ENST00000370185	PLPPR4	5369	498	2789	3108	3249	3
ENST00000457765	PLPPR4	4846	159	2276	2595	2736	3
ENST00000370184	PLPPR4	4505	108	1925	3675	3774	3
ENST00000370185	PLPPR4	5369	498	2789	4539	4638	3
ENST00000457765	PLPPR4	4846	159	2276	4026	4125	3
ENST00000496843	PALMD	5294	None	None	4055	4157	5
ENST00000263174	PALMD	2510	376	2031	1271	1373	5
ENST00000605497	PALMD	1942	126	1781	1021	1123	5
ENST00000615664	PALMD	1844	123	1538	778	880	5
ENST00000287474	FRRS1	2678	603	2483	116	491	4
ENST00000637337	AGL	7179	None	None	5090	5189	8
ENST00000370165	AGL	7106	139	4737	5017	5116	8
ENST00000361302	AGL	7179	69	275	5090	5189	8
ENST00000370161	AGL	6923	1	4551	4831	4930	8
ENST00000370163	AGL	7166	199	4797	5077	5176	8
ENST00000361915	AGL	7368	401	4999	5279	5378	8
ENST00000294724	AGL	7446	479	5077	5357	5456	8
ENST00000370163	AGL	7166	199	4797	2051	2189	8
ENST00000294724	AGL	7446	479	5077	2331	2469	8
ENST00000370161	AGL	6923	1	4551	1805	1943	8
ENST00000637337	AGL	7179	None	None	2064	2202	8
ENST00000361915	AGL	7368	401	4999	2253	2391	8
ENST00000361302	AGL	7179	69	275	2064	2202	8
ENST00000370165	AGL	7106	139	4737	1991	2129	8
ENST00000370163	AGL	7166	199	4797	3264	3405	8
ENST00000361302	AGL	7179	69	275	3277	3418	8
ENST00000294724	AGL	7446	479	5077	3544	3685	8
ENST00000637337	AGL	7179	None	None	3277	3418	8
ENST00000370165	AGL	7106	139	4737	3204	3345	8
ENST00000361915	AGL	7368	401	4999	3466	3607	8
ENST00000370161	AGL	6923	1	4551	3018	3159	8
ENST00000370132	DBT	10799	15	1463	2421	2592	2
ENST00000370132	DBT	10799	15	1463	4985	5192	2
ENST00000635056	CDC14A	2056	285	1982	1043	1160	6
ENST00000361544	CDC14A	2417	465	2336	1418	1535	6
ENST00000336454	CDC14A	4137	356	2140	1405	1522	6
ENST00000370124	CDC14A	1883	454	1605	1383	1500	6
ENST00000644676	None	None	None	None	992	1109	0
ENST00000646563	None	None	None	None	767	884	0
ENST00000647005	None	None	None	None	1027	1144	0
ENST00000644844	None	None	None	None	1064	1181	0
ENST00000646665	None	None	None	None	1151	1268	0
ENST00000644813	None	None	None	None	936	1053	0
ENST00000336454	CDC14A	4137	356	2140	3551	3644	6
ENST00000535414	EXTL2	3146	655	1098	2046	2136	7
ENST00000370114	EXTL2	3985	1438	2430	2900	2990	7
ENST00000370113	EXTL2	2835	288	1280	1750	1840	7
ENST00000370114	EXTL2	3985	1438	2430	2487	2661	7
ENST00000535414	EXTL2	3146	655	1098	1633	1807	7
ENST00000370113	EXTL2	2835	288	1280	1337	1511	7
ENST00000370112	SLC30A7	7898	188	1318	7684	7777	3
ENST00000370112	SLC30A7	7898	188	1318	1971	2091	3
ENST00000370103	OLFM3	3255	215	1591	26	164	6
ENST00000338858	OLFM3	2189	1	1437	185	311	6
ENST00000462354	OLFM3	2955	None	None	214	340	6
ENST00000468901	OLFM3	817	None	None	414	540	6
ENST00000536598	OLFM3	2801	161	583	60	186	6
ENST00000465523	OLFM3	2926	None	None	185	311	6
ENST00000370103	OLFM3	3255	215	1591	339	465	6
ENST00000353414	COL11A1	7173	319	5622	6623	6776	11
ENST00000370096	COL11A1	7286	314	5734	6710	6863	11
ENST00000358392	COL11A1	7327	319	5775	6776	6929	11
ENST00000512756	COL11A1	5442	302	5374	1203	1434	11
ENST00000461720	COL11A1	678	None	None	1710	1941	11
ENST00000427239	COL11A1	1709	1	1709	1286	1517	11
ENST00000647280	None	None	None	None	1594	1825	0
ENST00000645458	None	None	None	None	1427	1658	0
ENST00000644186	None	None	None	None	1594	1825	0
ENST00000353414	COL11A1	7173	319	5622	1451	1682	11
ENST00000370096	COL11A1	7286	314	5734	1538	1769	11
ENST00000635193	COL11A1	5289	1	2084	568	799	11
ENST00000358392	COL11A1	7327	319	5775	1604	1835	11
ENST00000491397	AMY2B	4716	None	None	4210	4330	8
ENST00000361355	AMY2B	2181	617	2152	1557	1677	8
ENST00000477657	AMY2B	2788	1342	2454	2282	2402	8
ENST00000610648	AMY2B	1736	171	1706	1111	1231	8
ENST00000527011	VAV3	4510	141	2768	3549	3639	15
ENST00000370056	VAV3	4990	276	2819	3600	3690	15
ENST00000370056	VAV3	4990	276	2819	4477	4678	15
ENST00000648874	None	None	None	None	2322	2613	0
ENST00000370041	SLC25A24	3404	198	1574	2147	2438	4
ENST00000565488	SLC25A24	4271	221	1654	2227	2518	4
ENST00000264128	SLC25A24	3320	142	474	2060	2351	4
ENST00000370041	SLC25A24	3404	198	1574	901	1000	4
ENST00000565488	SLC25A24	4271	221	1654	981	1080	4
ENST00000264128	SLC25A24	3320	142	474	814	913	4
ENST00000648874	None	None	None	None	1076	1175	0
ENST00000370035	FAM102B	5600	341	1423	1475	1754	3
ENST00000483371	FAM102B	8333	None	None	4213	4492	3
ENST00000370032	HENMT1	1874	422	1603	1116	1269	6
ENST00000402983	HENMT1	1696	239	1420	933	1086	6
ENST00000420055	HENMT1	1244	297	1244	991	1144	6
ENST00000493676	HENMT1	822	None	None	663	816	6
ENST00000370021	PRPF38B	3728	638	1945	2411	2543	5
ENST00000370025	PRPF38B	3693	270	1910	2376	2508	5
ENST00000370025	PRPF38B	3693	270	1910	1348	1465	5
ENST00000370021	PRPF38B	3728	638	1945	1383	1500	5
ENST00000370021	PRPF38B	3728	638	1945	1527	1896	5
ENST00000370025	PRPF38B	3693	270	1910	1492	1861	5
ENST00000370017	FNDC7	3332	278	2479	3165	3276	2
ENST00000474186	AKNAD1	2895	407	2365	210	309	9
ENST00000369995	AKNAD1	2641	260	2545	63	162	9
ENST00000472781	AKNAD1	2638	260	1507	63	162	9
ENST00000461774	AKNAD1	2646	252	1961	55	154	9
ENST00000370001	AKNAD1	3053	270	2780	73	172	9
ENST00000642355	None	None	None	None	2325	2484	0
ENST00000406462	GPSM2	7433	774	2828	2602	2761	6
ENST00000264126	GPSM2	3032	497	2551	2321	2480	6
ENST00000264126	GPSM2	3032	497	2551	2498	2615	6
ENST00000406462	GPSM2	7433	774	2828	2779	2896	6
ENST00000356970	CLCC1	4803	109	1764	1277	1379	9
ENST00000369968	CLCC1	4151	12	1112	625	727	9
ENST00000302500	CLCC1	1316	12	1304	817	919	9
ENST00000348264	CLCC1	1124	12	1112	625	727	9
ENST00000369969	CLCC1	4343	12	1304	817	919	9
ENST00000369970	CLCC1	2078	12	1517	1030	1132	9
ENST00000482889	CLCC1	752	None	None	241	349	9
ENST00000369969	CLCC1	4343	12	1304	403	511	9
ENST00000302500	CLCC1	1316	12	1304	403	511	9
ENST00000356970	CLCC1	4803	109	1764	863	971	9
ENST00000369970	CLCC1	2078	12	1517	616	724	9
ENST00000369976	CLCC1	2468	263	1051	1648	1741	9
ENST00000356970	CLCC1	4803	109	1764	3552	3645	9
ENST00000369968	CLCC1	4151	12	1112	2900	2993	9
ENST00000369969	CLCC1	4343	12	1304	3092	3185	9
ENST00000369969	CLCC1	4343	12	1304	1412	1502	9
ENST00000356970	CLCC1	4803	109	1764	1872	1962	9
ENST00000369968	CLCC1	4151	12	1112	1220	1310	9
ENST00000369970	CLCC1	2078	12	1517	1625	1715	9
ENST00000479160	TMEM167B	897	None	None	547	655	3
ENST00000338272	TMEM167B	3730	1071	1295	1435	1543	3
ENST00000479160	TMEM167B	897	None	None	519	618	3
ENST00000338272	TMEM167B	3730	1071	1295	1407	1506	3
ENST00000369936	KIAA1324	5968	None	None	5597	5768	14
ENST00000271332	CELSR2	10534	62	8833	9496	9724	4
ENST00000498157	CELSR2	3680	None	None	2785	3013	4
ENST00000271332	CELSR2	10534	62	8833	2907	2997	4
ENST00000256637	SORT1	7028	60	2555	803	899	10
ENST00000538502	SORT1	6993	434	2518	5569	5698	10
ENST00000256637	SORT1	7028	60	2555	5606	5735	10
ENST00000538502	SORT1	6993	434	2518	4341	4521	10
ENST00000256637	SORT1	7028	60	2555	4378	4558	10
ENST00000538502	SORT1	6993	434	2518	4626	4842	10
ENST00000256637	SORT1	7028	60	2555	4663	4879	10
ENST00000271308	PSMA5	3729	22	747	861	1020	6
ENST00000369872	SYPL2	3624	217	1035	2185	2323	2
ENST00000369872	SYPL2	3624	217	1035	800	1160	2
ENST00000369872	SYPL2	3624	217	1035	1613	1715	2
ENST00000369872	SYPL2	3624	217	1035	3480	3621	2
ENST00000369870	ATXN7L2	2318	16	2184	80	194	6
ENST00000430195	CYB561D1	5077	26	412	3775	3991	9
ENST00000310611	CYB561D1	5009	42	443	3714	3930	9
ENST00000310611	CYB561D1	5009	42	443	3917	4169	9
ENST00000430195	CYB561D1	5077	26	412	3978	4230	9
ENST00000430195	CYB561D1	5077	26	412	1197	1341	9
ENST00000310611	CYB561D1	5009	42	443	1136	1280	9
ENST00000496961	CYB561D1	3424	62	256	1129	1273	9
ENST00000420578	CYB561D1	3326	41	730	1031	1175	9
ENST00000369868	CYB561D1	1085	27	782	954	1044	9
ENST00000420578	CYB561D1	3326	41	730	902	992	9
ENST00000430195	CYB561D1	5077	26	412	1068	1158	9
ENST00000496961	CYB561D1	3424	62	256	1000	1090	9
ENST00000533024	CYB561D1	913	61	225	789	879	9
ENST00000310611	CYB561D1	5009	42	443	1007	1097	9
ENST00000369864	AMIGO1	5088	351	1832	1624	2086	2
ENST00000369862	AMIGO1	2229	385	1866	1658	2120	2
ENST00000369862	AMIGO1	2229	385	1866	761	881	2
ENST00000369864	AMIGO1	5088	351	1832	727	847	2
ENST00000616874	GPR61	2459	320	1675	1345	1435	7
ENST00000618721	GPR61	2823	684	2039	1709	1799	7
ENST00000404129	GPR61	2834	684	2039	1709	1799	7
ENST00000469383	GPR61	2557	635	1990	1660	1750	7
ENST00000527748	GPR61	4921	684	2039	1709	1799	7
ENST00000618721	GPR61	2823	684	2039	57	150	7
ENST00000527748	GPR61	4921	684	2039	57	150	7
ENST00000469383	GPR61	2557	635	1990	8	101	7
ENST00000616874	GPR61	2459	320	1675	42	135	7
ENST00000404129	GPR61	2834	684	2039	57	150	7
ENST00000369851	GNAI3	27174	111	1175	2564	2786	2
ENST00000369851	GNAI3	27174	111	1175	1434	1563	2
ENST00000528667	AMPD2	3134	495	3134	1132	1582	26
ENST00000526301	AMPD2	2354	None	None	677	1127	26
ENST00000393688	AMPD2	3217	38	2320	318	768	26
ENST00000528454	AMPD2	2728	378	2663	661	1111	26
ENST00000369840	AMPD2	3130	1	2584	549	999	26
ENST00000358729	AMPD2	2838	35	2449	447	897	26
ENST00000256578	AMPD2	3899	361	3000	998	1448	26
ENST00000342115	AMPD2	3728	433	2829	827	1277	26
ENST00000256578	AMPD2	3899	361	3000	455	920	26
ENST00000369840	AMPD2	3130	1	2584	6	471	26
ENST00000528667	AMPD2	3134	495	3134	589	1054	26
ENST00000476065	GSTM1	491	185	491	276	423	8
ENST00000369819	GSTM1	790	17	466	210	357	8
ENST00000490021	GSTM1	903	None	None	178	325	8
ENST00000349334	GSTM1	1028	35	580	228	375	8
ENST00000369823	GSTM1	852	46	759	296	443	8
ENST00000309851	GSTM1	1161	55	711	248	395	8
ENST00000483153	GSTM5	833	None	None	613	781	6
ENST00000256593	GSTM5	1555	59	715	700	868	6
ENST00000648974	None	None	None	None	400	568	0
ENST00000369813	GSTM5	4370	906	1514	3520	3688	6
ENST00000492718	GSTM5	4208	None	None	3781	3949	6
ENST00000329608	CSF1	4210	392	2056	2311	2587	9
ENST00000329608	CSF1	4210	392	2056	170	2057	9
ENST00000359172	AHCYL1	2503	343	1794	338	524	6
ENST00000369799	AHCYL1	4015	368	1960	504	690	6
ENST00000475081	AHCYL1	795	None	None	175	361	6
ENST00000393614	AHCYL1	4313	801	2252	796	982	6
ENST00000481423	AHCYL1	732	None	None	186	297	6
ENST00000369799	AHCYL1	4015	368	1960	1779	1890	6
ENST00000359172	AHCYL1	2503	343	1794	1613	1724	6
ENST00000393614	AHCYL1	4313	801	2252	2071	2182	6
ENST00000393614	AHCYL1	4313	801	2252	3923	4028	6
ENST00000369799	AHCYL1	4015	368	1960	3631	3736	6
ENST00000369792	ALX3	1859	89	1120	141	234	1
ENST00000647563	None	None	None	None	113	206	0
ENST00000331565	SLC6A17	6427	486	2669	1321	1573	2
ENST00000331565	SLC6A17	6427	486	2669	3361	3463	2
ENST00000331565	SLC6A17	6427	486	2669	2056	2155	2
ENST00000331565	SLC6A17	6427	486	2669	4763	4865	2
ENST00000331565	SLC6A17	6427	486	2669	4052	4178	2
ENST00000331565	SLC6A17	6427	486	2669	3645	3759	2
ENST00000331565	SLC6A17	6427	486	2669	6168	6399	2
ENST00000369752	DENND2D	1894	57	1463	733	1057	8
ENST00000357640	DENND2D	2077	231	1646	916	1240	8
ENST00000473682	DENND2D	3207	None	None	88	661	8
ENST00000369744	CHI3L2	1489	121	1263	821	1025	17
ENST00000445067	CHI3L2	2169	772	1944	1502	1706	17
ENST00000466741	CHI3L2	1518	358	1293	851	1055	17
ENST00000524472	CHI3L2	1435	230	1165	723	927	17
ENST00000369748	CHI3L2	1468	72	1244	802	1006	17
ENST00000352594	CHIA	1482	146	451	210	306	10
ENST00000369738	PIFO	2627	366	941	1304	1451	4
ENST00000484512	PIFO	3774	None	None	2451	2598	4
ENST00000468395	PIFO	679	None	None	179	494	4
ENST00000369732	OVGP1	2243	57	2093	109	220	3
ENST00000235090	WDR77	2576	208	1236	1586	1703	4
ENST00000416099	RP11-552M11.4	723	None	None	349	466	2
ENST00000442484	TMIGD3	962	None	None	42	624	6
ENST00000642547	None	None	None	None	2798	2969	0
ENST00000357260	FAM212B	5980	183	1076	2940	3111	8
ENST00000475700	DDX20	4332	2359	3657	3500	3617	5
ENST00000369702	DDX20	4212	621	3095	2938	3055	5
ENST00000369702	DDX20	4212	621	3095	3404	3530	5
ENST00000475700	DDX20	4332	2359	3657	3966	4092	5
ENST00000438293	RP11-88H9.2	3068	None	None	2558	2663	3
ENST00000271277	CTTNBP2NL	5897	226	2145	5388	5541	4
ENST00000369686	WNT2B	10879	105	1223	353	455	4
ENST00000256640	WNT2B	2819	1146	2045	1175	1277	4
ENST00000478360	WNT2B	621	None	None	246	348	4
ENST00000369684	WNT2B	3818	486	1661	791	893	4
ENST00000360743	ST7L	4206	77	1711	3057	3162	28
ENST00000490715	ST7L	4483	167	1834	3334	3439	28
ENST00000361846	ST7L	4348	32	1699	3199	3304	28
ENST00000358039	ST7L	4528	306	2033	3379	3484	28
ENST00000360743	ST7L	4206	77	1711	1462	1588	28
ENST00000418497	ST7L	860	1	860	710	836	28
ENST00000607158	RP11-426L16.10	807	None	None	522	795	5
ENST00000369638	RHOC	1028	182	763	219	492	19
ENST00000471038	RP11-426L16.10	792	None	None	473	746	5
ENST00000369633	RHOC	1295	301	882	338	611	19
ENST00000605933	RP11-426L16.10	744	1	744	459	732	5
ENST00000285735	RHOC	2199	1211	1792	1248	1521	19
ENST00000425265	RHOC	866	301	866	338	611	19
ENST00000369632	RHOC	1026	425	1006	462	735	19
ENST00000369642	RHOC	1355	365	946	402	675	19
ENST00000436685	RHOC	517	135	517	172	445	19
ENST00000534717	RHOC	574	67	574	104	377	19
ENST00000369637	RHOC	888	80	661	117	390	19
ENST00000339083	RHOC	1418	403	984	440	713	19
ENST00000606954	RP11-426L16.10	680	1	100	395	668	5
ENST00000369636	RHOC	786	51	650	88	361	19
ENST00000606505	RP11-426L16.10	813	1	813	528	801	5
ENST00000361886	FAM19A3	1056	60	461	410	509	2
ENST00000369630	FAM19A3	1282	218	727	636	735	2
ENST00000361886	FAM19A3	1056	60	461	263	389	2
ENST00000538576	SLC16A1	4374	833	2335	2238	2373	7
ENST00000369626	SLC16A1	3910	364	1866	1769	1904	7
ENST00000466161	LRIG2	3366	None	None	2717	2882	5
ENST00000361127	LRIG2	11555	199	3396	3643	3808	5
ENST00000492207	LRIG2	5076	None	None	2224	2389	5
ENST00000361127	LRIG2	11555	199	3396	3746	4034	5
ENST00000466161	LRIG2	3366	None	None	2820	3108	5
ENST00000492207	LRIG2	5076	None	None	2327	2615	5
ENST00000361127	LRIG2	11555	199	3396	3774	3864	5
ENST00000466161	LRIG2	3366	None	None	2848	2938	5
ENST00000492207	LRIG2	5076	None	None	2355	2445	5
ENST00000466161	LRIG2	3366	None	None	169	340	5
ENST00000369617	MAGI3	3911	286	3738	833	1088	6
ENST00000369611	MAGI3	3596	46	3423	593	848	6
ENST00000307546	MAGI3	6430	76	4521	623	878	6
ENST00000369615	MAGI3	6508	63	3440	610	865	6
ENST00000307546	MAGI3	6430	76	4521	4806	4992	6
ENST00000369615	MAGI3	6508	63	3440	4884	5070	6
ENST00000393357	PHTF1	3244	453	2741	1123	1315	12
ENST00000369600	PHTF1	3075	446	2575	957	1149	12
ENST00000369598	PHTF1	3000	347	2500	882	1074	12
ENST00000357783	PHTF1	2747	600	2513	1270	1462	12
ENST00000369604	PHTF1	3273	485	2773	1155	1347	12
ENST00000474926	PHTF1	4314	None	None	1822	2014	12
ENST00000476412	RSBN1	3772	26	1261	3277	3367	6
ENST00000612242	RSBN1	6592	37	2445	3314	3404	6
ENST00000261441	RSBN1	6621	65	2473	3342	3432	6
ENST00000261441	RSBN1	6621	65	2473	4473	4602	6
ENST00000612242	RSBN1	6592	37	2445	4445	4574	6
ENST00000534519	PTPN22	565	None	None	67	202	11
ENST00000460620	PTPN22	1794	90	629	43	178	11
ENST00000359785	PTPN22	3654	137	2560	90	225	11
ENST00000420377	PTPN22	2726	90	2477	43	178	11
ENST00000532224	PTPN22	2421	86	493	39	174	11
ENST00000538253	PTPN22	3575	131	2482	84	219	11
ENST00000525799	PTPN22	2118	90	2096	43	178	11
ENST00000528414	PTPN22	3424	76	2334	29	164	11
ENST00000369580	BCL2L15	4041	None	None	3671	3794	6
ENST00000369567	AP4B1	2144	112	1827	1307	1409	14
ENST00000256658	AP4B1	2742	206	2425	1905	2007	14
ENST00000369569	AP4B1	2818	282	2501	1981	2083	14
ENST00000256658	AP4B1	2742	206	2425	1348	1456	14
ENST00000479285	AP4B1	1940	None	None	371	479	14
ENST00000369569	AP4B1	2818	282	2501	1424	1532	14
ENST00000369567	AP4B1	2144	112	1827	750	858	14
ENST00000340480	HIPK1	6997	195	2705	3304	3397	11
ENST00000361587	HIPK1	5766	1	1474	2073	2166	11
ENST00000369558	HIPK1	8157	233	3865	4464	4557	11
ENST00000626993	HIPK1	8016	162	3659	4258	4351	11
ENST00000626993	HIPK1	8016	162	3659	1354	1516	11
ENST00000340480	HIPK1	6997	195	2705	265	427	11
ENST00000369555	HIPK1	3966	84	3581	1276	1438	11
ENST00000369561	HIPK1	3777	188	3718	1380	1542	11
ENST00000426820	HIPK1	4112	344	3976	1536	1698	11
ENST00000369559	HIPK1	3424	162	3389	1354	1516	11
ENST00000369558	HIPK1	8157	233	3865	1425	1587	11
ENST00000361587	HIPK1	5766	1	1474	417	552	11
ENST00000369558	HIPK1	8157	233	3865	2808	2943	11
ENST00000369553	HIPK1	2883	64	2514	1457	1592	11
ENST00000369555	HIPK1	3966	84	3581	2524	2659	11
ENST00000340480	HIPK1	6997	195	2705	1648	1783	11
ENST00000626993	HIPK1	8016	162	3659	2602	2737	11
ENST00000369559	HIPK1	3424	162	3389	2737	2872	11
ENST00000426820	HIPK1	4112	344	3976	2919	3054	11
ENST00000369561	HIPK1	3777	188	3718	2661	2796	11
ENST00000369558	HIPK1	8157	233	3865	6202	6355	11
ENST00000361587	HIPK1	5766	1	1474	3811	3964	11
ENST00000340480	HIPK1	6997	195	2705	5042	5195	11
ENST00000626993	HIPK1	8016	162	3659	5996	6149	11
ENST00000626993	HIPK1	8016	162	3659	6155	6272	11
ENST00000340480	HIPK1	6997	195	2705	5201	5318	11
ENST00000361587	HIPK1	5766	1	1474	3970	4087	11
ENST00000369558	HIPK1	8157	233	3865	6361	6478	11
ENST00000426820	HIPK1	4112	344	3976	131	3977	11
ENST00000369551	OLFML3	1934	289	1449	332	512	5
ENST00000520113	AMPD1	2375	17	2359	1503	1791	4
ENST00000637080	AMPD1	2051	1	576	1171	1459	4
ENST00000369538	AMPD1	2392	49	2379	1523	1811	4
ENST00000637080	AMPD1	2051	1	576	302	530	4
ENST00000485564	AMPD1	441	None	None	173	401	4
ENST00000520113	AMPD1	2375	17	2359	414	642	4
ENST00000369538	AMPD1	2392	49	2379	434	662	4
ENST00000369535	NRAS	4449	255	824	3030	3162	1
ENST00000369530	CSDE1	3774	476	2917	1593	1695	18
ENST00000610726	CSDE1	4312	523	3057	1733	1835	18
ENST00000438362	CSDE1	4167	380	2914	1590	1692	18
ENST00000358528	CSDE1	4076	428	2824	1500	1602	18
ENST00000530886	CSDE1	3459	589	2595	1271	1373	18
ENST00000261443	CSDE1	3228	51	2354	1030	1132	18
ENST00000339438	CSDE1	4006	447	2750	1426	1528	18
ENST00000534699	CSDE1	2667	59	2455	1131	1233	18
ENST00000369528	SIKE1	5506	79	714	3914	4031	10
ENST00000369516	TSPAN2	3177	33	698	695	788	4
ENST00000369515	TSPAN2	793	69	659	656	749	4
ENST00000369516	TSPAN2	3177	33	698	839	1046	4
ENST00000355485	VANGL1	8691	272	1846	7050	7149	6
ENST00000369510	VANGL1	8647	234	1802	7006	7105	6
ENST00000369510	VANGL1	8647	234	1802	409	595	6
ENST00000261448	CASQ2	2674	241	1440	1244	1352	2
ENST00000320238	NHLH2	2512	517	924	1298	1463	3
ENST00000369506	NHLH2	7226	5546	5953	6327	6492	3
ENST00000369503	SLC22A15	4720	131	1774	4404	4515	3
ENST00000318837	IGSF3	3842	106	3750	1562	1706	4
ENST00000369486	IGSF3	7254	767	4351	2163	2307	4
ENST00000369483	IGSF3	7326	769	4413	2225	2369	4
ENST00000369483	IGSF3	7326	769	4413	3944	4118	4
ENST00000318837	IGSF3	3842	106	3750	3281	3455	4
ENST00000369486	IGSF3	7254	767	4351	3882	4056	4
ENST00000393203	PTGFRN	6178	148	2787	290	431	3
ENST00000393203	PTGFRN	6178	148	2787	1385	1502	3
ENST00000393203	PTGFRN	6178	148	2787	521	620	3
ENST00000393203	PTGFRN	6178	148	2787	1431	1623	3
ENST00000393203	PTGFRN	6178	148	2787	4419	4593	3
ENST00000393203	PTGFRN	6178	148	2787	2538	2727	3
ENST00000256652	CD101	3283	69	3134	634	778	4
ENST00000369470	CD101	3324	7	3072	572	716	4
ENST00000369466	TTF2	9462	45	3533	2662	2809	7
ENST00000369466	TTF2	9462	45	3533	4303	4396	7
ENST00000369461	TRIM45	2415	724	2295	1238	1337	5
ENST00000256649	TRIM45	3515	528	2270	1213	1312	5
ENST00000369464	TRIM45	3495	562	2250	1247	1346	5
ENST00000485032	TRIM45	1109	200	1109	573	672	5
ENST00000369458	VTCN1	2612	80	928	1400	1544	7
ENST00000359008	VTCN1	2581	40	897	1369	1513	7
ENST00000539893	VTCN1	2719	473	1036	1508	1652	7
ENST00000328189	VTCN1	2289	106	606	1078	1222	7
ENST00000539893	VTCN1	2719	473	1036	1059	1254	7
ENST00000328189	VTCN1	2289	106	606	629	824	7
ENST00000359008	VTCN1	2581	40	897	920	1115	7
ENST00000369458	VTCN1	2612	80	928	951	1146	7
ENST00000356554	MAN1A2	8576	736	2661	1304	1418	5
ENST00000356554	MAN1A2	8576	736	2661	7777	7945	5
ENST00000349139	WDR3	9974	48	2879	2539	2677	4
ENST00000349139	WDR3	9974	48	2879	848	947	4
ENST00000369441	WDR3	1035	96	218	906	1005	4
ENST00000336338	SPAG17	6924	67	6738	203	308	13
ENST00000465053	SPAG17	527	None	None	203	308	13
ENST00000336338	SPAG17	6924	67	6738	2738	2867	13
ENST00000449873	TBX15	2678	1	993	1295	1538	3
